num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label
103,17,1,2,12,3,86,0,3,3,2,0
0,0,0,0,0,1,25,0,1,1,1,0
2918,86,0,1,7,0,6,0,9,2,11,0
86,63,0,0,0,0,0,0,0,0,0,0
168,35,1,3,24,4,15,0,4,22,2,0
368,7,0,1,4,0,27,0,1,7,0,0
532,65,0,101,1002,106,22,0,0,2,7,0
401,17,0,1,3,2,11,0,2,2,1,0
222,36,0,28,159,22,22,0,1,1,0,0
1,0,0,1,4,0,5,0,2,1,2,0
242,127,2,5,19,1,47,0,6,10,4,0
55,16,3,4,30,0,37,0,4,11,7,0
34,8,0,1,1,27,19,0,4,2,0,0
135,34,1,5,52,0,65,0,9,18,6,0
2135,105,0,1,4,1,11,0,1,2,173,0
0,0,0,0,0,0,0,0,0,0,0,0
642,16,0,1,7,0,4,0,3,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0
1657,17,0,1,7,0,6,0,7,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0
1656,17,0,1,7,0,6,0,7,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0
539,17,1,0,0,1,15,0,1,4,1,0
50,38,0,0,1,0,20,0,3,1,2,0
1,0,0,1,4,0,5,0,2,1,2,0
77,5,1,0,0,0,8,0,4,0,1,0
340,57,0,1,11,47,135,0,2,3,8,0
6,1,0,1,2,0,9,0,4,0,0,0
47,1,0,1,18,0,16,0,1,6,2,0
105,6,0,1,6,0,7,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
478,2,0,3,8,2,33,0,3,12,1,0
456,3,0,1,7,0,4,0,0,2,1,0
983,13,0,1,7,0,6,0,5,2,3,0
40,2,0,1,4,0,5,0,0,2,0,0
55,19,0,0,0,0,11,0,3,3,0,0
39,7,0,2,10,1,20,0,5,9,3,0
226,6,2,1,4,0,15,0,0,6,0,0
64,0,0,0,1,10,8,0,1,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0
84,5,0,2,15,0,14,0,0,6,0,0
217,57,1,2,12,6,84,0,4,1,10,0
33,4,0,0,0,0,5,0,2,0,0,0
1073,39,1,0,1,1,16,0,1,4,2,0
117,22,1,5,18,1,26,0,11,2,11,0
123,49,0,3,8,6,35,0,5,5,1,0
64,61,0,1,2,0,11,0,0,3,0,0
310,31,0,1,1,4,30,0,5,0,0,0
338,82,2,1,2,0,21,0,3,3,2,0
0,0,0,0,0,0,0,0,0,1,0,0
328,45,1,1,1,1,28,0,1,11,46,0
1,0,0,0,0,0,0,0,1,0,0,0
64,5,0,0,2,0,13,0,0,2,1,0
0,0,0,0,0,0,4,0,0,1,0,0
10,2,0,0,0,0,31,0,7,5,1,0
38,25,0,2,2,0,15,0,0,3,3,0
130,9,4,1,22,5,40,0,2,3,6,0
54,5,0,1,4,1,11,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,15,0,5,0,0,0
316,6,0,1,7,0,4,0,1,3,1,0
47,1,0,1,18,0,16,0,1,6,2,0
271,31,0,0,0,0,15,0,10,7,0,0
109,2,0,0,0,0,1,0,0,1,0,0
74,10,1,0,0,1,24,0,3,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
97,3,1,2,14,3,8,0,0,1,3,0
132,8,0,0,0,13,12,0,0,2,0,0
374,20,3,5,51,34,110,0,1,5,4,0
1335,43,1,5,15,167,35,0,3,2,2,0
365,23,1,3,26,8,41,0,0,126,23,0
0,0,0,0,0,0,0,0,0,0,0,0
230,32,1,8,19,5,34,0,3,8,6,0
337,14,1,1,8,40,68,0,3,11,12,0
190,75,0,0,1,5,17,0,2,3,0,0
0,1,0,0,0,0,1,0,1,0,0,0
83,5,0,2,0,23,5,0,0,1,0,0
65,10,0,1,2,1,14,0,0,5,2,0
51,1,0,1,4,0,18,0,2,1,0,0
292,6,0,2,14,17,16,0,2,3,4,0
4,1,0,2,8,2,11,0,0,7,1,0
40,2,0,0,0,0,2,0,0,3,0,0
249,127,1,1,2,2,29,0,7,1,1,0
1,0,0,1,4,0,5,0,2,1,2,0
91,54,4,2,17,28,24,1,1,5,23,0
14,0,1,0,1,0,44,0,5,5,16,0
104,22,1,1,5,1,11,0,1,1,0,0
257,23,1,2,8,0,30,0,8,4,2,0
3,2,0,1,3,1,3,0,0,1,0,0
104,40,1,1,6,2,30,1,5,10,7,0
195,30,0,5,24,9,22,0,1,12,0,0
1554,162,2,0,0,1,15,0,1,4,1,0
1499,31,1,0,1,4,15,0,1,4,4,0
1346,12,1,0,1,4,15,0,1,4,4,0
1413,28,1,0,1,4,15,0,1,4,3,0
1097,8,0,1,7,0,6,0,5,2,3,0
543,13,0,1,7,0,6,0,1,3,23,0
5,2,0,2,19,0,0,0,1,0,0,0
30,0,1,1,8,1,5,0,0,5,1,0
99,8,0,0,4,2,30,0,5,8,1,0
80,27,1,1,2,4,383,1,3,6,2,0
2,0,0,1,5,0,2,0,1,0,3,0
349,69,1,6,7,18,63,0,4,0,2,0
190,53,3,2,9,16,30,0,24,6,0,0
27,3,0,0,0,0,18,0,10,4,0,0
348,16,0,1,4,0,25,0,0,7,1,0
66,70,0,0,0,0,4,0,0,0,0,0
186,5,0,1,4,10,65,0,0,9,1,0
0,0,0,0,0,0,0,0,0,0,0,0
185,45,0,5,20,41,23,0,0,6,2,0
314,8,0,2,14,20,16,0,2,3,4,0
13,4,0,0,0,0,5,0,0,2,0,0
0,0,0,0,0,1,21,0,1,1,1,0
101,54,0,1,4,0,9,0,0,1,2,0
114,37,0,0,17,7,16,0,3,5,7,0
132,35,1,2,9,3,17,0,0,1,13,0
133,35,1,2,9,5,20,0,1,1,14,0
14,0,1,0,1,0,44,0,5,5,16,0
26,9,0,2,7,1,8,0,3,6,0,0
104,7,0,0,3,3,17,0,1,1,2,0
194,42,0,5,20,2,41,0,16,3,5,0
1,0,0,0,0,0,2,0,0,1,0,0
128,6,0,1,3,22,19,0,2,1,2,0
89,36,0,0,17,7,16,0,3,5,7,0
549,50,1,2,4,13,46,0,2,11,4,0
234,71,1,2,9,4,81,0,4,1,14,0
123,16,1,0,0,4,34,0,2,1,1,0
121,2,0,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,28,0,2,1,0,0
23,13,0,0,0,2,55,0,5,19,2,0
118,38,0,1,2,0,38,0,6,10,0,0
120,51,1,1,1,1,29,0,5,1,3,0
0,0,1,0,0,0,26,0,2,0,2,0
101,16,0,2,11,1,36,0,3,5,0,0
105,17,2,2,12,3,86,0,3,3,2,0
1,0,0,0,0,0,3,0,0,1,0,0
47,1,0,1,18,0,16,0,1,6,2,0
14,0,1,0,1,0,39,0,5,3,16,0
7,1,0,1,15,0,9,0,18,0,0,0
99,14,1,3,4,4,34,0,6,10,2,0
0,0,0,0,0,1,22,0,1,1,1,0
1,1,0,0,0,0,2,0,1,1,0,0
1,0,0,0,0,0,3,0,0,1,0,0
572,16,0,1,7,0,6,0,5,2,3,0
120,52,1,3,6,6,31,1,8,1,1,0
87,5,0,1,4,1,11,0,1,2,0,0
279,11,2,2,4,0,32,0,3,41,2,0
7,1,2,0,0,2,52,0,2,0,12,0
30,7,1,0,0,0,19,0,0,0,2,0
131,6,0,1,3,22,19,0,2,1,2,0
293,89,1,2,11,6,90,0,4,1,37,0
264,9,0,2,14,16,17,0,2,3,3,0
1,0,0,0,0,0,0,0,0,1,0,0
2509,164,0,1,7,0,6,0,10,2,5,0
365,191,4,3,4,4,49,0,5,15,7,0
202,63,0,0,2,6,29,0,0,4,0,0
14,0,1,0,1,0,40,0,5,3,16,0
96,9,0,1,1,3,63,0,3,3,0,0
12,1,0,1,1,9,27,0,15,0,0,0
47,3,0,1,26,1,16,0,1,6,2,0
173,47,0,2,2,2,7,0,1,0,0,0
236,12,0,1,1,0,110,0,5,6,0,0
91,37,0,0,17,7,16,0,3,5,7,0
0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,3,0,0,0,0,0
106,2,0,2,2,3,4,0,0,2,0,0
105,47,1,4,5,15,62,0,9,2,2,0
171,21,0,1,22,0,39,1,4,1,67,0
123,3,0,1,5,0,27,0,3,1,3,0
17,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
268,11,0,2,14,16,17,0,2,3,5,0
1862,205,0,5,22,24,28,0,5,2,2,0
1591,78,0,1,7,0,6,0,5,2,4,0
158,36,0,1,1,2,7,0,0,4,0,0
135,16,0,2,5,1,8,0,2,3,1,0
0,0,0,0,0,0,0,0,1,0,0,0
93,10,0,0,10,0,5,0,1,1,0,0
77,7,1,0,0,0,25,0,2,7,1,0
87,7,0,0,0,0,6,1,1,1,0,0
252,50,1,3,15,2,31,0,7,8,1,0
106,5,1,1,8,0,11,0,1,2,1,0
400,6,0,3,15,3,33,0,10,6,10,0
414,28,0,1,2,48,14,0,2,3,2,0
100,44,0,4,17,1,35,0,6,1,3,0
580,24,0,0,3,2,28,0,5,14,11,0
131,40,0,2,2,1,15,0,0,1,1,0
184,1,0,0,0,0,3,0,1,2,0,0
2,1,0,0,0,0,0,0,1,0,0,0
88,1,0,1,1,4,3,0,1,0,0,0
2,1,0,0,0,0,1,0,1,0,0,0
2,1,0,0,0,0,1,0,1,0,0,0
198,87,0,3,17,0,15,1,0,1,0,0
3,1,0,0,0,0,1,0,1,0,0,0
2,1,0,0,0,0,1,0,1,0,0,0
13,7,1,0,0,1,28,0,2,6,0,0
579,67,0,3,17,3,90,0,2,4,29,0
2,1,0,0,0,0,1,0,1,0,0,0
208,54,0,0,0,3,12,0,1,2,0,0
70,5,0,0,2,0,13,0,0,2,1,0
468,66,0,1,10,0,20,0,0,4,1,0
465,113,0,0,0,0,71,0,0,3,1,0
363,4,1,0,0,1,15,0,1,3,1,0
134,41,2,1,3,0,25,0,5,7,1,0
29,5,0,1,2,2,15,0,9,16,0,0
139,25,0,3,13,5,83,0,3,21,0,0
66,2,0,1,1,0,39,0,0,3,1,0
7,2,0,1,1,1,2,0,1,3,0,0
444,57,0,2,3,0,38,0,5,5,0,0
214,40,1,3,24,20,115,0,8,2,3,0
190,45,0,2,5,0,20,0,0,2,10,0
83,12,0,0,0,3,7,0,5,1,3,0
560,25,1,7,46,14,48,0,1,6,7,0
187,66,0,1,4,0,21,0,0,3,10,0
299,6,0,1,1,0,34,0,0,3,0,0
209,1,0,2,4,0,18,0,6,13,0,0
130,116,0,4,9,0,12,0,7,4,1,0
1,0,0,1,4,0,3,0,1,0,2,0
231,18,1,0,2,0,25,1,1,2,1,0
455,32,1,7,38,10,22,0,33,1,4,0
55,8,0,1,1,0,28,0,4,9,1,0
67,28,0,2,2,1,19,0,0,1,0,0
86,17,0,2,11,0,13,0,8,0,2,0
111,7,0,3,14,9,39,1,9,11,14,0
0,0,0,0,0,0,1,0,0,0,0,0
205,10,0,1,2,0,42,0,7,13,1,0
0,0,0,0,0,0,0,0,0,0,0,0
195,67,0,2,12,0,13,0,3,3,0,0
37,38,1,1,4,0,13,1,4,1,0,0
180,1,0,1,3,0,11,0,7,5,0,0
2,0,0,1,5,0,2,0,1,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
145,74,2,2,11,49,58,0,1,15,2,0
112,4,0,1,4,6,16,0,1,1,2,0
47,1,0,1,18,0,16,0,1,6,2,0
51,4,0,0,0,1,14,0,1,2,0,0
109,60,1,5,30,11,24,0,0,1,0,0
2,0,0,1,5,0,2,0,1,0,4,0
37,26,0,2,0,0,1,0,0,1,0,0
58,15,0,2,2,8,24,0,2,1,0,0
199,7,0,1,7,0,6,0,5,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,1,18,0,16,0,1,6,2,0
152,10,3,1,1,3,35,0,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0
708,47,0,1,4,1,11,0,1,2,27,0
43,0,0,2,12,14,10,0,0,1,1,0
6,1,0,1,2,0,9,0,4,0,0,0
81,0,0,0,1,19,8,0,1,0,21,0
422,27,0,6,7,8,14,0,1,4,0,0
940,8,0,1,7,0,6,0,3,2,2,0
261,9,0,0,2,1,20,1,1,0,2,0
0,1,0,1,4,0,3,0,4,0,2,0
216,12,0,2,2,4,36,0,7,1,1,0
213,9,0,7,40,23,27,0,0,6,1,0
296,14,0,2,14,19,17,0,2,3,4,0
599,3,0,1,10,0,12,0,2,1,206,0
475,5,0,1,7,0,6,0,4,2,3,0
52,2,0,2,2,2,8,0,0,1,0,0
502,27,0,1,16,5,25,1,5,5,6,0
0,1,0,0,0,0,0,0,0,1,0,0
161,52,1,3,6,1,29,0,1,1,1,0
14,0,1,0,1,0,44,0,5,5,16,0
30,0,0,1,3,0,2,0,0,0,0,0
217,12,1,1,1,30,19,0,103,0,3,0
282,6,1,2,2,18,28,0,218,0,1,0
74,136,0,3,17,3,46,0,31,15,9,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3211,21,0,1,7,0,6,0,6,2,4,0
218,14,0,2,2,34,15,0,0,3,0,0
82,1,0,0,1,3,11,0,0,4,0,0
138,8,1,0,0,1,42,0,2,6,1,0
52,1,0,2,3,0,15,0,5,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0
140,40,0,4,12,9,54,0,5,2,7,0
1114,68,0,2,1,2,19,0,0,24,3,0
252,22,0,2,2,24,14,0,57,4,0,0
69,25,0,7,60,63,4,0,0,1,36,0
1,0,0,1,4,0,5,0,2,1,2,0
0,0,0,0,0,1,23,0,1,1,1,0
148,5,0,4,7,0,9,0,0,1,2,0
106,34,0,2,2,3,23,0,2,10,1,0
119,42,0,0,0,0,14,0,3,8,0,0
230,1,0,1,3,15,7,0,0,2,0,0
14,0,1,0,1,0,43,0,5,5,16,0
52,28,16,5,23,7,30,0,0,4,2,0
1,0,0,1,4,0,5,0,2,1,2,0
808,3,0,1,7,0,6,0,4,2,4,0
104,22,1,2,8,4,20,0,1,2,2,0
209,20,2,4,6,1,27,0,0,4,4,0
1,0,0,0,0,0,2,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0
85,4,0,0,0,8,15,0,1,0,1,0
139,1,2,0,8,0,36,0,4,1,0,0
101,5,2,2,2,7,38,0,0,7,3,0
86,7,0,2,13,3,55,0,7,0,0,0
5,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1005,9,0,1,7,0,6,0,4,2,3,0
53,5,0,1,4,1,11,0,1,2,0,0
515,6,0,1,4,1,11,0,1,2,2,0
109,7,1,2,4,4,6,0,0,2,1,0
366,102,0,5,35,37,41,0,1,13,3,0
7,0,0,0,0,0,6,0,3,0,0,0
87,23,0,3,14,3,37,0,3,3,0,0
695,54,0,1,7,0,6,0,7,2,3,0
382,64,0,1,4,1,11,0,1,2,2,0
83,8,3,1,7,22,19,0,0,4,6,0
103,3,0,0,0,4,15,0,2,0,1,0
71,14,1,5,6,5,18,0,0,7,0,0
29,2,0,1,7,1,17,0,1,5,1,0
63,39,0,2,4,0,9,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
63,2,0,6,23,5,26,0,4,1,0,0
44,1,0,1,2,0,9,0,4,6,0,0
175,29,0,4,13,5,20,0,1,3,3,0
1,0,0,1,5,0,2,0,1,0,3,0
170,33,1,1,8,4,26,0,1,2,9,0
50,1,2,1,2,0,17,0,3,3,0,0
53,30,16,5,23,7,30,0,0,4,2,0
2,0,0,1,5,0,2,0,1,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0
150,21,1,0,0,0,12,0,2,3,0,0
66,0,0,2,3,0,36,0,0,2,0,0
101,23,1,0,0,0,19,0,1,3,1,0
372,7,1,2,2,20,28,0,232,0,1,0
159,49,1,3,6,1,33,0,1,1,1,0
936,3,0,1,10,0,12,0,2,1,894,0
97,5,0,1,1,3,6,0,0,7,0,0
161,4,0,1,7,0,6,0,1,2,1,0
1006,3,0,1,7,0,4,0,1,3,2,0
194,12,1,1,1,43,17,0,108,0,3,0
24,2,0,0,0,0,0,0,0,0,0,0
150,23,0,2,6,42,25,0,6,1,0,0
27,35,0,0,0,1,29,0,8,28,1,0
25,4,1,1,6,0,16,0,0,3,1,0
121,12,0,1,4,14,19,0,1,0,0,0
158,3,0,0,0,0,14,0,2,2,0,0
46,1,0,0,0,0,0,0,0,0,0,0
14,1,1,1,12,0,16,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
722,6,0,1,16,4,26,1,5,5,3,0
65,9,0,2,5,0,13,0,0,2,3,0
74,41,2,2,5,0,16,0,0,2,3,0
108,33,0,1,1,2,38,0,16,23,3,0
135,123,0,4,4,24,17,0,0,6,0,0
16,1,0,1,2,1,3,0,0,1,0,0
41,7,1,4,14,1,34,0,3,7,6,0
234,1,0,1,10,0,12,0,2,1,11,0
1,1,0,0,0,0,3,0,0,2,0,0
389,3,0,1,10,0,12,0,2,1,353,0
0,0,0,1,4,0,3,0,1,0,2,0
210,9,0,7,40,23,27,0,0,6,1,0
655,121,0,1,2,1,3,0,0,3,0,0
152,20,0,3,6,43,8,0,1,7,0,0
70,16,0,0,0,1,4,0,0,1,0,0
47,29,0,1,1,1,9,0,0,2,0,0
135,0,0,0,1,419,8,0,1,0,553,0
72,3,0,4,7,8,25,0,14,1,0,0
183,9,1,7,19,0,19,1,0,1,17,0
361,4,0,1,16,4,24,1,5,5,0,0
145,48,0,2,11,2,21,0,1,4,4,0
711,16,0,1,7,0,6,0,6,2,3,0
285,49,0,5,19,1,28,0,2,2,4,0
115,26,0,2,4,2,6,0,0,1,0,0
213,7,0,3,9,0,15,0,1,1,4,0
18,0,0,1,1,0,6,0,14,4,1,0
278,117,1,1,13,0,25,0,0,7,2,0
109,8,0,1,6,0,6,0,1,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0
86,10,0,2,3,15,24,0,2,0,1,0
206,15,0,0,0,0,9,0,0,3,3,0
819,15,0,1,7,0,6,0,8,2,3,0
115,12,1,1,1,13,15,0,86,0,1,0
119,3,0,2,11,0,10,0,1,9,0,0
81,13,2,0,0,8,36,0,0,4,2,0
1,0,0,0,0,0,0,0,0,0,0,0
35,18,0,1,2,0,21,0,1,3,2,0
152,57,0,5,13,5,34,0,24,5,0,0
103,6,0,1,6,0,6,0,4,2,1,0
67,10,0,1,1,0,2,0,0,1,0,0
950,15,0,1,7,0,6,0,8,2,3,0
80,4,1,1,1,1,13,0,2,4,0,0
223,26,2,2,13,1,63,0,6,21,5,0
122,6,1,3,3,3,7,0,0,3,2,0
318,17,1,1,2,0,36,0,1,22,1,0
0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,2,13,28,0,1,6,4,0
448,219,0,0,2,6,25,0,2,4,5,0
91,3,0,1,1,1,8,0,1,4,1,0
0,0,0,0,0,0,0,0,1,0,0,0
98,5,0,0,2,0,13,0,0,2,1,0
124,2,2,2,9,20,27,0,1,12,3,0
125,4,0,1,4,0,7,0,0,2,0,0
20,9,0,0,6,0,9,0,0,1,6,0
116,2,0,3,15,19,19,0,1,10,6,0
99,20,0,0,1,1,12,0,1,3,4,0
40,4,1,0,0,1,51,0,4,7,4,0
134,35,1,2,9,5,18,0,1,1,13,0
85,34,0,0,17,7,16,0,3,5,7,0
77,36,0,0,17,7,16,0,3,5,7,0
67,13,1,1,6,0,11,0,2,0,0,0
118,6,0,2,5,37,80,0,2,8,3,0
233,0,0,1,9,0,12,0,2,1,11,0
2,0,0,1,5,0,2,0,1,0,4,0
0,1,0,0,0,0,13,0,0,0,2,0
2,0,0,1,5,0,2,0,1,0,3,0
34,10,1,0,0,1,40,0,1,8,2,0
74,13,2,2,12,0,22,0,0,4,0,0
137,24,0,0,0,1,13,0,0,3,0,0
56,22,1,0,4,2,22,0,1,9,2,0
19,0,0,1,2,0,0,0,5,6,1,0
138,22,2,2,3,8,57,0,5,14,3,0
22,0,0,1,2,0,0,0,5,6,1,0
22,0,0,1,2,0,0,0,5,6,1,0
42,0,0,1,2,0,2,0,2,4,1,0
19,0,0,1,2,0,0,0,5,6,1,0
2,0,0,0,0,0,17,0,1,3,0,0
88,31,0,0,17,7,16,0,3,5,7,0
88,11,1,0,0,0,112,0,7,15,2,0
44,4,0,0,1,0,7,0,2,1,0,0
14,0,1,0,1,0,44,0,5,5,16,0
185,17,1,1,1,2,6,0,1,1,1,0
102,7,2,2,5,17,37,0,0,4,2,0
154,12,1,1,1,22,17,0,103,0,3,0
39,12,0,2,8,0,6,0,0,2,0,0
1013,10,0,1,7,0,6,0,6,2,3,0
1,0,0,1,5,0,2,0,1,0,3,0
82,12,0,4,13,4,33,0,9,19,1,0
62,7,0,2,2,3,3,0,0,2,0,0
219,0,0,1,10,0,12,0,2,1,11,0
697,7,0,1,7,0,6,0,7,2,3,0
391,138,1,4,24,0,65,0,1,1,3,0
198,44,1,3,16,0,21,0,2,4,2,0
4,0,0,2,4,0,7,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
248,2,0,4,13,7,9,0,0,2,3,0
86,6,1,0,0,0,11,0,0,3,1,0
12,4,0,0,0,0,16,0,0,0,0,0
199,0,0,3,7,16,7,0,0,4,1,0
21,7,0,1,3,8,9,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
30,27,0,2,10,5,50,1,1,10,5,0
58,2,0,1,1,1,10,0,2,1,0,0
1180,46,0,1,7,0,6,0,5,2,3,0
108,11,1,2,2,9,16,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,1,18,0,16,0,1,6,2,0
128,15,0,3,6,3,11,0,1,3,6,0
270,93,3,1,4,0,9,0,0,2,1,0
102,11,1,0,0,0,20,0,94,8,1,0
83,25,0,0,3,3,17,0,1,1,2,0
67,0,0,1,5,2,13,0,0,11,1,0
117,6,0,1,5,0,21,0,2,2,0,0
86,3,0,0,0,1,7,0,0,2,0,0
32,13,0,0,0,0,15,0,0,5,0,0
59,0,0,1,2,5,62,1,4,1,3,0
194,1,0,3,11,1,17,0,5,9,2,0
97,8,0,0,0,0,16,0,0,1,0,0
560,799,1,1,3,1,88,1,4,10,2,0
297,3,0,3,106,3,12,0,1,1,2,0
112,4,0,1,16,4,24,1,5,5,0,0
688,213,0,3,17,3,90,0,2,4,102,0
74,9,0,0,0,3,13,0,6,1,3,0
102,4,0,1,2,0,24,0,0,6,0,0
14,0,1,0,1,0,44,0,5,5,16,0
49,22,16,5,23,7,30,0,0,4,2,0
23,19,1,0,0,4,45,0,15,0,19,0
222,7,0,1,6,0,6,0,3,2,1,0
132,10,0,2,7,0,8,0,1,2,3,0
17,28,1,0,0,2,46,0,14,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,0,2,0,0
258,2,0,1,2,5,16,0,5,8,0,0
141,72,2,2,11,53,59,0,1,15,2,0
151,32,0,1,1,2,50,0,4,7,0,0
2,0,0,0,0,0,0,0,1,1,0,0
90,24,1,2,22,0,26,0,3,3,1,0
22,35,0,0,0,0,5,0,0,1,0,0
47,1,0,1,18,0,16,0,1,6,2,0
0,0,0,0,0,0,30,0,1,0,0,0
59,4,1,0,0,3,10,0,2,1,1,0
329,69,1,1,2,0,48,1,5,16,0,0
210,107,0,1,3,3,24,0,1,2,1,0
82,2,1,3,12,24,12,1,2,1,1,0
113,10,2,2,5,26,37,0,0,4,2,0
31,4,0,0,0,3,18,0,4,10,0,0
16,2,0,1,1,4,11,0,1,0,0,0
287,2,0,1,1,10,16,0,2,0,0,0
855,12,0,1,7,0,6,0,7,2,5,0
31,6,0,0,0,3,12,0,5,7,0,0
29,5,0,1,1,1,27,0,1,1,0,0
37,18,1,0,0,2,8,0,0,4,1,0
1120,2,0,1,3,9,11,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,1,0,0
82,1,0,3,5,2,20,0,5,1,1,0
168,58,1,2,2,9,4,0,2,1,1,0
96,21,0,2,9,4,13,0,9,2,1,0
73,5,1,1,7,0,27,0,0,4,0,0
72,8,1,2,2,1,15,0,4,3,2,0
1,0,0,0,0,0,2,0,1,0,0,0
1,0,0,1,4,0,5,0,2,1,2,0
772,33,0,1,3,0,8,0,4,16,6,0
61,5,0,2,0,23,5,0,0,1,0,0
73,2,1,2,9,12,55,0,1,7,3,0
273,3,0,1,4,1,8,0,5,1,4,0
25,12,0,1,5,0,16,0,0,1,3,0
42,22,16,5,23,5,29,0,0,2,2,0
183,2,0,1,4,0,10,0,0,2,0,0
80,5,4,0,3,0,83,0,6,2,15,0
96,42,0,0,0,1,13,0,0,29,1,0
436,436,0,0,0,0,0,0,1,0,0,0
535,10,0,1,7,0,6,0,4,2,3,0
162,10,2,1,1,3,33,0,1,1,2,0
161,9,3,1,1,3,32,0,1,1,2,0
387,106,2,2,11,2,28,1,6,3,5,0
139,11,0,1,1,0,39,0,8,18,0,0
17,4,0,1,2,3,25,0,4,6,1,0
104,18,1,2,10,1,51,0,4,22,8,0
88,22,1,4,42,2,26,0,4,6,15,0
20,3,0,1,16,0,8,1,0,1,10,0
113,24,1,3,10,0,15,0,2,2,4,0
33,10,16,5,23,2,29,0,0,2,2,0
162,23,1,4,20,1,33,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0
90,20,0,4,17,1,32,0,6,1,3,0
143,3,0,0,3,3,17,0,1,1,2,0
48,14,0,2,2,1,19,0,0,1,0,0
52,5,0,1,4,1,11,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
183,10,0,2,7,2,20,0,0,1,2,0
1439,17,0,1,7,0,6,0,11,2,8,0
757,3,0,1,1,1,12,0,7,1,10,0
48,13,0,1,3,0,24,0,1,1,1,0
93,20,0,1,3,0,42,0,4,5,2,0
947,15,0,1,7,0,6,0,0,3,7,0
135,4,0,1,4,8,16,0,1,1,2,0
125,31,0,1,17,35,18,0,2,2,10,0
228,53,0,8,62,2,63,0,2,4,30,0
133,6,0,0,1,0,3,0,3,1,0,0
153,39,0,2,9,1,24,0,7,2,1,0
81,15,0,3,11,0,15,0,2,1,8,0
564,52,0,2,14,7,12,0,2,4,0,0
392,17,0,2,14,35,16,0,2,3,4,0
452,24,1,7,34,9,23,0,34,1,4,0
148,10,3,1,1,3,34,0,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0
572,15,1,1,9,28,13,0,1,3,2,0
126,95,0,1,1,95,11,0,0,4,1,0
47,15,0,1,1,1,9,0,0,2,2,0
126,12,1,1,6,8,32,0,0,19,2,0
186,56,0,39,118,0,44,0,11,20,75,0
52,0,0,0,0,1,5,0,2,2,0,0
38,10,1,3,6,5,13,0,0,2,1,0
151,2,0,2,6,0,8,0,1,2,4,0
46,17,1,2,3,2,15,0,1,0,1,0
3,1,0,0,0,0,1,0,1,0,0,0
80,10,0,2,3,15,24,0,2,0,1,0
122,25,0,1,1,0,32,0,6,18,0,0
105,8,1,2,5,3,10,0,0,3,2,0
2,0,0,0,0,0,0,0,1,0,0,0
112,2,0,1,1,0,49,0,5,25,1,0
1,0,0,0,0,0,0,0,0,1,0,0
32,1,0,0,0,0,7,0,0,0,0,0
161,5,1,4,9,12,18,0,1,8,28,0
2,1,0,0,0,0,1,0,1,0,0,0
126,18,0,0,0,1,31,0,0,8,1,0
191,9,0,1,7,0,6,0,3,2,3,0
10,54,0,0,0,0,15,1,0,0,2,0
9,1,0,0,0,0,0,0,0,3,0,0
63,20,1,0,0,0,75,0,7,29,2,0
14,0,1,0,1,0,44,0,5,5,16,0
49,5,0,2,0,22,5,0,0,1,0,0
14,0,1,0,1,0,44,0,5,5,16,0
26,0,0,0,0,14,5,0,0,1,0,0
