num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label,complexity_score,category
0,0,0,0,0,0,12,0,0,7,0,0,0.0015509341305935303,Medium
307,8,1,2,2,13,32,0,4,4,1,0,0.005131603889697323,Hard
12,11,0,0,0,0,0,0,0,1,0,0,3.892297881881076e-05,Simple
8,2,0,0,0,0,0,0,1,1,0,0,2.594865254587384e-05,Simple
45,4,0,1,3,0,27,0,0,13,0,0,0.0036355629644059836,Hard
4,5,1,1,6,0,24,0,3,2,4,0,0.0031148425874599974,Hard
40,30,0,1,1,1,81,0,24,10,18,0,0.010598548644235699,Hard
84,38,2,1,18,17,15,0,1,2,1,0,0.002211128514973588,Medium
34,18,0,1,1,5,28,0,11,6,11,0,0.0037291280780382013,Hard
39,19,0,0,0,0,7,0,1,6,1,0,0.0010312112573406943,Medium
31,9,0,3,2,6,26,0,6,3,0,0,0.00346090831156791,Hard
81,52,2,1,3,0,9,0,0,6,0,0,0.0014259307049721203,Medium
10,2,0,1,1,2,26,0,0,16,0,0,0.003392793098634991,Hard
4,0,0,1,6,1,18,0,0,5,0,0,0.0023393755221632322,Medium
136,6,1,1,5,0,6,0,1,1,1,0,0.0012165941585766202,Medium
0,1,0,0,0,0,0,0,0,3,0,0,0.0,Simple
92,2,1,3,12,0,18,0,0,9,1,0,0.0026248107001678447,Medium
239,21,0,1,4,1,38,0,7,0,0,0,0.005686507408354161,Hard
164,8,0,5,16,29,19,0,0,11,4,0,0.002987593083963504,Hard
81,31,0,4,11,2,33,0,2,8,1,0,0.004527798966159181,Hard
130,56,1,6,26,9,57,1,4,3,12,0,0.007788602724189718,Hard
201,50,3,2,7,5,64,0,3,5,5,0,0.008923608591713908,Hard
35,15,1,3,14,1,27,0,0,3,1,0,0.0036031271487236413,Hard
86,3,2,3,19,1,16,0,3,2,4,0,0.002346860188992851,Medium
0,0,0,0,0,0,7,0,3,3,0,0,0.0009047115761795594,Medium
121,13,0,2,8,10,16,0,4,3,8,0,0.002460385543881049,Medium
289,11,0,2,14,19,16,0,3,2,3,0,0.0030053072473443998,Hard
78,21,1,0,0,0,17,0,3,5,0,0,0.0024501560473297714,Medium
266,19,2,2,2,2,21,0,3,3,2,0,0.0035769274256889833,Hard
81,18,0,0,0,9,85,0,2,2,0,0,0.01124851353206448,Hard
17,7,0,1,19,0,63,0,1,22,7,0,0.008197545072276016,Hard
252,6,0,1,22,3,55,0,2,5,16,0,0.007925830653748706,Hard
0,0,0,0,0,0,17,0,0,6,0,0,0.0021971566850075013,Medium
58,22,0,3,3,0,15,0,0,1,0,0,0.002126795394199498,Medium
94,64,0,0,0,0,46,0,2,19,0,0,0.006250144168022551,Hard
112,10,1,2,8,1,11,0,1,5,0,0,0.00178497075535297,Medium
53,3,1,0,6,0,18,0,4,4,3,0,0.0024983110190067094,Medium
208,24,1,1,7,0,28,0,1,5,1,0,0.004293511270910957,Hard
49,8,0,2,7,1,23,0,6,11,0,0,0.0031315592471477436,Hard
29,12,0,1,1,0,29,0,5,14,0,0,0.0038421546810798245,Hard
7,5,0,2,6,2,5,0,1,1,1,0,0.0006689276253916106,Medium
97,9,1,1,4,3,12,0,0,9,1,0,0.0018655615427122505,Medium
68,28,2,2,2,11,66,0,33,3,3,0,0.008750701264904345,Hard
297,72,1,1,114,2,45,0,8,6,33,0,0.0067793467154913046,Hard
58,3,2,0,0,0,2,0,0,3,9,0,0.0004466167527231737,Simple
149,25,3,1,4,1,15,0,4,0,2,0,0.002421961316908813,Medium
186,48,0,2,5,1,21,0,7,20,4,0,0.003317440900230245,Hard
36,25,0,0,0,2,11,0,3,1,1,0,0.0015384585561671685,Medium
11,3,0,1,2,0,2,0,0,2,0,0,0.0002941684190161649,Simple
128,53,0,2,5,1,23,0,6,4,9,0,0.003387802191038248,Hard
2,3,0,1,10,0,23,0,0,20,2,0,0.002979110913440735,Hard
1,0,0,0,0,0,5,0,1,0,0,0,0.0006494661359822052,Simple
190,8,3,1,2,3,7,0,0,5,1,0,0.001520992074144063,Medium
356,17,0,2,14,30,15,0,3,2,4,0,0.003093382701533299,Hard
94,8,0,2,13,0,16,0,0,6,0,0,0.0023728088415387247,Medium
12,1,1,1,1,0,10,0,0,3,0,0,0.0013313680876467528,Medium
64,18,1,1,14,2,24,0,4,21,1,0,0.003309457481554051,Hard
142,21,1,0,0,0,25,1,1,0,0,0,0.0036917013547591157,Hard
642,6,1,1,2,7,12,0,7,5,2,0,0.0036333134973999055,Hard
400,55,0,1,2,1,28,0,0,3,1,0,0.004916278932011929,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
212,30,0,2,9,2,42,1,4,6,5,0,0.006115908749543013,Hard
135,17,1,0,0,0,14,0,2,3,1,0,0.0022473066640707395,Medium
16,0,0,0,0,0,21,0,4,9,1,0,0.002766032033630426,Hard
73,3,1,1,15,0,21,0,0,11,1,0,0.002950916183019777,Hard
407,32,1,5,13,11,33,0,9,3,2,0,0.00558520655740354,Hard
26,3,1,1,9,0,7,0,0,2,0,0,0.0009890446969536494,Medium
374,4,0,2,8,7,18,0,0,7,0,0,0.0035395007024098973,Hard
2,1,0,0,0,0,13,1,0,2,1,0,0.0016866658046127928,Medium
148,12,2,0,1,0,4,0,0,9,0,0,0.0009970281156298428,Medium
30,3,0,1,2,9,35,1,0,8,0,0,0.004620865327944823,Hard
66,28,1,4,40,4,42,0,7,34,1,0,0.005642345840580816,Hard
0,0,0,0,0,0,4,0,0,0,0,0,0.0005169780435311768,Simple
0,0,0,0,0,0,0,0,0,1,0,0,0.0,Simple
8,2,0,1,5,3,14,0,1,4,1,0,0.0018353718049049926,Medium
119,15,1,0,0,0,25,0,6,26,1,0,0.0036170989786897282,Hard
61,11,1,1,1,3,15,0,0,8,3,0,0.0021365261389042008,Medium
198,38,1,1,2,62,10,0,0,1,1,0,0.0019346742593383194,Medium
272,5,1,1,4,3,34,0,4,12,0,0,0.005276567556574713,Hard
102,3,1,2,12,8,9,0,1,5,1,0,0.0014940459179050391,Medium
96,0,0,0,0,4,15,0,4,15,0,0,0.0022500514937923988,Medium
214,16,1,3,10,12,26,0,1,13,3,0,0.004054483738554774,Hard
67,27,0,3,17,0,47,0,9,11,4,0,0.00629181197656302,Hard
52,13,0,0,0,0,9,0,0,2,0,0,0.0013318668394933276,Medium
217,171,1,1,5,4,32,1,21,3,2,0,0.004839681548556242,Hard
213,34,1,1,1,9,20,0,1,1,1,0,0.0032757730916897747,Hard
90,42,1,3,5,46,50,0,0,10,2,0,0.006754147885280791,Hard
83,6,1,1,2,2,7,0,1,4,1,0,0.0011739288463430003,Medium
151,40,0,5,14,5,24,0,13,0,3,0,0.0035916490779904294,Hard
42,8,0,2,9,0,11,0,4,3,3,0,0.0015579200455765737,Medium
166,3,0,0,3,184,19,0,1,2,2,0,0.002994080247099972,Hard
44,1,1,3,13,0,31,0,2,15,1,0,0.004149297426368926,Hard
0,0,0,0,0,0,2,0,0,1,0,0,0.0002584890217655884,Simple
150,5,1,0,1,0,84,0,5,20,3,0,0.011343076149389847,Hard
91,8,0,3,10,5,9,0,5,0,0,0,0.0014583665206544627,Medium
52,13,2,0,0,12,8,0,1,0,1,0,0.0012026223286105335,Medium
49,5,1,3,6,3,16,0,2,6,1,0,0.0022268476709681843,Medium
213,18,0,2,2,36,12,0,6,2,0,0,0.002241817004627421,Medium
3,0,0,1,3,0,22,0,1,2,0,0,0.002853109984126175,Hard
72,4,0,1,8,0,28,0,6,18,3,0,0.003852384177631102,Hard
31,38,0,1,1,3,25,0,0,3,1,0,0.003331663800685116,Hard
166,29,2,2,20,1,44,0,3,18,2,0,0.006225193019169827,Hard
326,184,0,1,4,0,10,0,0,3,0,0,0.002349852700072301,Medium
333,55,0,6,20,5,99,0,24,9,2,0,0.013875319239618626,Hard
856,103,1,1,2,0,13,0,3,3,0,0,0.004456684463884825,Hard
16,3,0,2,39,1,29,0,3,18,14,0,0.00379998812069278,Hard
91,18,0,6,85,4,30,0,5,1,5,0,0.00417250124919314,Hard
249,145,2,2,6,53,83,0,5,3,41,0,0.011534946213762241,Hard
120,2,0,1,4,0,24,1,0,11,5,0,0.0034910980493751682,Hard
194,23,0,1,4,22,37,0,0,2,0,0,0.005411301726900825,Hard
9,1,0,3,7,3,19,0,1,1,1,0,0.002484837940887198,Medium
67,4,0,0,0,2,20,1,1,6,0,0,0.0028022101827275773,Hard
24,3,1,0,0,0,10,0,0,1,1,0,0.0013702910664655636,Medium
202,34,1,1,4,0,13,0,0,5,2,0,0.0023353821182596386,Medium
565,212,0,6,16,62,52,0,17,11,60,0,0.008553338151957638,Hard
326,44,0,4,18,8,6,1,0,1,5,0,0.001832874656541124,Medium
24,1,0,3,7,15,25,1,0,7,0,0,0.0033089587297074766,Hard
60,2,0,1,5,0,10,0,0,4,0,0,0.0014870600029219959,Medium
98,35,0,3,16,22,35,0,2,12,1,0,0.004841428874584751,Hard
135,52,0,4,22,0,13,0,5,1,3,0,0.0021180621531879454,Medium
282,35,0,3,11,1,36,0,0,6,0,0,0.005567492394022644,Hard
126,25,0,2,2,2,10,0,0,2,0,0,0.001701136386425455,Medium
313,3,1,1,4,2,11,0,0,3,2,0,0.00243693065056805,Medium
40,7,0,2,8,1,21,0,0,7,1,0,0.0028438779912680475,Hard
33,5,1,2,3,1,9,0,0,1,1,0,0.0012702387896968773,Medium
137,21,0,1,2,5,64,1,1,1,3,0,0.008716019371346919,Hard
131,11,1,3,24,0,18,0,0,9,1,0,0.0027513103813289795,Hard
31,7,0,1,2,0,23,0,0,3,0,0,0.0030731747789195275,Hard
155,2,1,2,9,4,11,0,1,10,1,0,0.0019244447627870418,Medium
40,11,0,1,2,0,12,0,3,2,0,0,0.0016806773933228994,Medium
53,2,0,5,8,0,41,0,5,14,0,0,0.005470934769310975,Hard
22,5,2,0,0,4,12,0,0,5,1,0,0.0016222929250946834,Medium
27,3,0,0,0,0,13,0,0,3,0,0,0.0017677553438186487,Medium
76,8,1,4,12,10,17,0,3,2,2,0,0.0024436688841933027,Medium
58,18,0,0,0,0,19,0,2,9,0,0,0.0026437734377306754,Medium
202,27,1,4,20,10,20,0,1,13,1,0,0.0032400936944391983,Hard
141,2,1,1,2,1,59,1,2,42,1,0,0.008082771143205884,Hard
530,22,1,30,113,49,54,0,0,16,29,0,0.008698301818835028,Hard
144,36,1,1,17,5,5,0,1,6,2,0,0.0011132983002397,Medium
27,1,2,1,3,1,17,0,0,6,2,0,0.0022847333873498256,Medium
83,4,0,3,9,3,67,0,12,6,4,0,0.008928599499310652,Hard
6,0,1,1,3,1,88,0,19,0,1,0,0.011392978447095295,Hard
51,10,1,2,3,1,4,0,0,1,2,0,0.0006824007035111225,Medium
1,0,1,1,6,0,103,0,5,11,4,0,0.013315428202496036,Hard
31,10,1,1,10,0,12,0,2,6,1,0,0.0016514851592087914,Medium
157,16,0,1,2,0,11,1,1,7,0,0,0.0019309319259235103,Medium
51,4,0,1,9,0,30,0,5,16,0,0,0.004042757986463771,Hard
68,46,1,0,0,0,8,0,0,10,2,0,0.0012545196337022811,Medium
69,47,0,2,2,3,18,0,0,3,0,0,0.0025502083240984573,Medium
552,10,1,3,16,3,35,0,1,31,2,0,0.006314014906563092,Hard
147,24,1,2,10,3,14,0,1,3,2,0,0.0022862296428895505,Medium
52,1,0,1,2,0,5,0,0,2,1,0,0.000814888795962151,Medium
49,10,0,2,7,1,54,0,17,14,2,0,0.007138139084514364,Hard
135,22,0,1,2,0,46,0,13,18,1,0,0.006383131012320154,Hard
86,44,0,1,2,0,34,0,4,23,2,0,0.004673261384883146,Hard
56,31,1,5,18,21,25,0,0,5,0,0,0.003412753339890972,Hard
195,30,1,5,18,16,6,0,0,1,1,0,0.0014079654711024398,Medium
69,19,1,5,9,14,11,0,0,2,3,0,0.001645496747918898,Medium
76,24,0,0,12,0,5,0,1,1,1,0,0.0008927347535997725,Medium
160,37,0,1,26,16,11,0,0,1,0,0,0.0019406626706282128,Medium
138,3,1,4,14,6,47,0,6,14,3,0,0.006522106267907651,Hard
0,0,1,0,0,0,11,0,0,2,1,0,0.0014216896197107361,Medium
162,7,2,3,8,0,30,0,3,12,2,0,0.004402795540537771,Hard
82,25,1,2,2,4,27,0,6,13,2,0,0.0037555754824306503,Hard
81,7,0,5,10,5,29,0,6,19,9,0,0.004010820922628004,Hard
47,0,0,0,0,0,15,0,1,21,0,0,0.0020911159969489216,Medium
18,12,0,1,3,8,5,0,59,2,0,0,0.0007046070226421872,Medium
291,27,0,1,2,0,9,0,0,6,1,0,0.0021070828343013083,Medium
78,32,0,2,11,0,37,0,1,1,3,0,0.0050350462649856546,Hard
92,60,1,3,6,3,17,0,1,1,7,0,0.0024955661892850506,Medium
175,76,0,0,0,0,4,0,0,2,0,0,0.0010846048179721669,Medium
208,2,0,0,0,1,23,0,4,8,0,0,0.003647288716496986,Hard
27,3,0,0,0,0,95,0,7,47,1,0,0.012365805236207771,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
81,1,1,8,21,10,24,0,1,3,5,0,0.003364598368214033,Hard
40,8,1,1,11,1,122,0,21,38,1,0,0.01589757359043026,Hard
291,18,1,3,3,3,20,0,0,1,17,0,0.003528772454012045,Hard
116,11,1,0,1,0,27,0,0,10,3,0,0.0038658572557506137,Hard
185,132,1,1,2,0,24,0,0,3,0,0,0.003701930851310393,Hard
19,8,0,1,2,1,15,0,0,6,2,0,0.002000295713038363,Medium
20,5,0,0,0,0,19,0,1,3,1,0,0.0025205173381377746,Medium
219,80,0,1,2,0,25,0,3,3,1,0,0.003941457135513152,Hard
66,11,1,3,9,12,34,0,0,25,18,0,0.004608389753518462,Hard
131,41,14,3,27,0,54,0,17,6,122,0,0.00740411277310957,Hard
127,20,1,2,4,3,22,0,3,7,1,0,0.0032553140985872196,Hard
1,6,0,1,9,0,6,0,0,5,2,0,0.0007787106468649993,Medium
75,16,0,3,17,3,16,0,2,4,1,0,0.0023111807917422745,Medium
24,0,0,1,2,2,7,0,1,2,0,0,0.0009825575338171808,Medium
19,2,0,0,0,0,16,0,2,13,0,0,0.0021295402239211577,Medium
32,7,0,6,19,8,13,0,1,6,0,0,0.0017839732516598196,Medium
146,20,0,1,17,1,13,0,0,3,1,0,0.002153741550438522,Medium
58,22,1,9,58,20,56,0,4,10,47,0,0.00742582034039406,Hard
122,92,1,1,1,0,31,0,1,2,3,0,0.0044022967886911965,Hard
325,25,0,18,61,20,4,0,2,4,6,0,0.0015711420532073012,Medium
25,3,0,1,1,4,2,0,0,1,1,0,0.00033957856097144415,Simple
1,12,0,0,0,0,5,0,0,1,0,0,0.0006494661359822052,Simple
205,77,5,1,10,2,45,0,37,10,4,0,0.006480937211213756,Hard
44,0,1,3,26,5,9,0,1,3,2,0,0.0013059181869474537,Medium
6,0,0,1,2,0,0,0,1,0,0,0,1.946148940940538e-05,Simple
119,1,0,1,3,1,12,0,1,6,0,0,0.0019369203372134036,Medium
67,4,0,1,8,2,13,0,10,3,2,0,0.0018974986065480178,Medium
280,2,0,1,5,1,9,0,0,11,0,0,0.002071403437050732,Medium
79,38,1,7,13,3,61,0,5,7,47,0,0.00814015810774095,Hard
217,4,3,1,13,1,43,0,6,27,2,0,0.006261371168266978,Hard
97,5,1,3,3,4,28,0,3,11,2,0,0.003933473716836958,Hard
164,4,1,2,16,0,9,0,1,9,2,0,0.0016951479751355614,Medium
140,5,1,1,6,0,12,0,0,4,2,0,0.0020050355501463222,Medium
2,3,0,0,0,0,1,0,0,1,0,0,0.00013573167401926265,Simple
45,1,0,1,2,0,25,0,1,3,2,0,0.0033770739426403954,Hard
60,46,2,1,13,1,16,0,0,6,3,0,0.002262527068218761,Medium
89,10,1,2,4,2,7,0,0,9,3,0,0.0011933903357524058,Medium
331,36,2,6,15,11,19,0,3,5,47,0,0.0035292712058586197,Hard
172,25,0,1,1,2,6,0,5,2,1,0,0.0013333630950330528,Medium
214,1,4,1,2,1,40,0,8,20,1,0,0.005863906890913893,Hard
154,20,0,3,4,3,59,0,10,5,2,0,0.00812493770359293,Hard
113,64,0,4,9,6,28,0,2,2,10,0,0.003985371021928705,Hard
171,20,0,2,2,2,44,0,7,16,2,0,0.006241410927010998,Hard
100,41,2,0,0,2,23,0,5,6,1,0,0.0032969819071276894,Hard
27,8,0,1,1,3,21,0,0,1,0,0,0.0028017114308810025,Hard
35,2,0,2,9,0,4,0,1,10,0,0,0.0006305033984193748,Simple
194,20,0,2,13,0,22,0,5,7,2,0,0.003472634063658913,Hard
79,40,1,5,15,17,16,0,1,1,16,0,0.0023241551180152114,Medium
22,3,0,0,0,0,12,0,4,4,0,0,0.0016222929250946834,Medium
348,8,0,1,9,0,28,0,0,13,0,0,0.0047476126904637496,Hard
141,26,0,1,8,0,45,0,5,11,9,0,0.006273347990846765,Hard
41,13,0,4,10,3,63,0,3,9,4,0,0.008275391029913638,Hard
83,17,0,2,2,2,5,0,0,1,0,0,0.0009154398245774121,Medium
354,26,4,1,3,0,57,0,4,15,3,0,0.008515164995474186,Hard
32,2,0,2,13,0,20,0,1,6,8,0,0.0026886848278393793,Hard
0,0,0,0,0,0,1,0,0,1,0,0,0.0001292445108827942,Simple
42,39,1,10,34,25,9,0,1,3,6,0,0.0012994310238109853,Medium
89,6,2,3,6,12,10,0,1,5,1,0,0.0015811238684007886,Medium
28,1,0,1,2,1,14,0,0,8,0,0,0.001900243436269677,Medium
73,12,0,2,7,0,31,0,1,11,3,0,0.004243361291847719,Hard
15,18,1,0,0,0,2,0,0,3,1,0,0.00030714274528910186,Simple
62,7,0,5,37,11,63,0,9,46,0,0,0.008343506242846556,Hard
21,15,0,1,5,0,4,0,1,1,0,0,0.0005850932564640956,Simple
249,20,1,3,11,12,48,0,19,14,13,0,0.007011388332864444,Hard
85,11,1,6,46,8,21,0,1,3,4,0,0.002989839161838588,Hard
162,8,0,2,4,2,65,0,5,26,6,0,0.008926353421435567,Hard
133,11,1,1,1,5,11,0,2,1,2,0,0.0018530859682858887,Medium
40,9,1,1,3,0,19,0,2,5,1,0,0.0025853889695024593,Medium
59,6,0,1,4,0,9,0,1,2,2,0,0.0013545719104709672,Medium
168,4,0,1,11,0,13,0,0,5,1,0,0.0022251003449396747,Medium
76,3,1,1,1,0,40,0,8,23,2,0,0.00541629263449757,Hard
6,2,0,0,0,0,0,0,1,1,0,0,1.946148940940538e-05,Simple
53,11,0,1,19,0,17,0,1,9,1,0,0.0023690665081239153,Medium
86,12,1,1,7,5,18,0,4,2,1,0,0.002605349210758439,Medium
58,15,1,1,1,11,12,0,1,1,1,0,0.0017390618615511157,Medium
83,7,0,3,7,0,16,0,0,6,0,0,0.0023371294442881482,Medium
63,5,0,1,2,0,9,0,0,2,0,0,0.001367546236743904,Medium
16,20,0,1,3,0,10,0,0,3,0,0,0.0013443424139196896,Medium
8,0,0,0,0,1,4,0,0,2,0,0,0.0005429266960770506,Simple
63,5,0,0,0,2,20,0,2,2,0,0,0.0027892358564546404,Hard
359,21,2,3,11,0,71,1,19,17,3,0,0.010340806055674476,Hard
24,14,0,1,1,0,10,0,2,10,2,0,0.0013702910664655636,Medium
70,9,0,3,14,2,27,0,7,8,2,0,0.0037166525036118393,Hard
44,19,0,2,48,0,9,0,0,1,1,0,0.0013059181869474537,Medium
109,5,0,4,20,0,30,0,7,16,0,0,0.004230885717421357,Hard
10,0,0,0,0,0,5,0,0,3,0,0,0.0006786583700963134,Medium
3,2,0,1,23,9,23,0,8,3,0,0,0.002982354495008969,Hard
1,6,0,0,0,0,7,0,0,1,0,0,0.0009079551577477936,Medium
176,32,1,1,1,6,61,0,3,5,9,0,0.00845478551985967,Hard
8,0,0,0,0,0,6,0,0,3,0,0,0.0008014157178426389,Medium
11,7,0,2,4,0,9,0,0,1,1,0,0.0011988799951957241,Medium
11,13,0,0,0,2,79,0,11,0,0,0,0.010245995756991318,Hard
1,1,0,1,6,0,4,0,1,3,1,0,0.000520221625099411,Simple
55,6,0,1,6,3,7,0,0,2,0,0,0.001083108562432442,Medium
66,2,1,0,1,4,20,0,0,3,1,0,0.002798966601159343,Hard
6,12,0,0,0,1,16,0,3,1,0,0,0.0020873736635341126,Medium
0,0,0,0,0,0,2,0,0,0,0,0,0.0002584890217655884,Simple
105,0,0,0,0,16,3,0,1,0,0,0,0.0007283095973129767,Medium
29,23,0,4,16,0,6,0,0,3,0,0,0.0008695309307755578,Medium
98,1,1,2,5,4,8,0,0,6,1,0,0.0013518270807493082,Medium
13,25,0,2,9,3,39,0,6,14,1,0,0.005082702484816018,Hard
15,2,0,0,0,0,58,0,8,0,0,0,0.007544835354725578,Hard
15,5,0,0,0,0,8,0,1,8,0,0,0.001082609810585867,Medium
60,8,0,2,5,7,25,0,12,12,0,0,0.0034257276661639087,Hard
20,2,0,1,2,4,8,0,1,2,6,0,0.0010988277184270383,Medium
72,8,1,2,11,1,7,0,3,1,5,0,0.0011382494490924239,Medium
66,17,0,3,11,1,44,1,5,20,2,0,0.005900834862346404,Hard
59,22,0,0,0,0,15,0,1,9,0,0,0.002130038975767732,Medium
88,14,0,3,7,1,25,0,6,13,0,0,0.003516547950074467,Hard
218,24,1,0,0,1,30,0,0,5,1,0,0.004584436108358888,Hard
110,12,0,0,0,2,14,0,2,0,0,0,0.002166217124864884,Medium
10,2,0,3,10,2,8,0,0,3,0,0,0.001066391902744696,Medium
0,0,0,0,0,0,5,0,0,1,2,0,0.000646222554413971,Simple
192,10,2,1,1,9,16,0,2,4,1,0,0.002690679835225679,Hard
0,1,0,0,0,0,11,0,0,1,0,0,0.0014216896197107361,Medium
49,14,0,1,3,0,20,0,0,6,1,0,0.0027438257144993612,Hard
102,51,0,1,2,0,104,0,8,23,0,0,0.013772274451770487,Hard
105,7,0,0,0,0,22,0,1,12,1,0,0.0031839553040860663,Hard
243,3,1,1,1,3,24,0,0,8,1,0,0.0038900585822679782,Hard
158,271,1,2,11,0,113,0,25,11,4,0,0.015117115617536751,Hard
97,38,0,2,7,7,5,0,2,1,2,0,0.0009608499665326913,Medium
154,24,0,1,5,1,44,0,61,21,0,0,0.006186270040351016,Hard
22,9,0,2,4,4,32,0,0,4,1,0,0.004207183142750567,Hard
65,0,0,1,1,1,10,0,9,0,0,0,0.001503277910763167,Medium
59,24,0,0,0,1,20,0,0,31,0,0,0.0027762615301817036,Hard
173,24,1,0,0,0,162,0,11,16,3,0,0.021498750374317182,Hard
47,9,0,1,3,6,30,0,5,12,1,0,0.004029783660190835,Hard
7,2,0,0,0,0,40,0,3,21,0,0,0.005192485506289408,Hard
56,34,1,1,32,54,25,0,486,1,1,0,0.003412753339890972,Hard
0,0,0,0,0,0,2,0,0,0,0,0,0.0002584890217655884,Simple
59,3,0,4,25,0,47,0,9,34,3,0,0.0062658633240171464,Hard
132,16,0,1,6,1,13,0,1,1,1,0,0.0021083314084832426,Medium
136,108,1,0,0,0,29,0,3,3,1,0,0.0041892179088808875,Hard
298,5,0,4,4,10,55,0,8,13,0,0,0.008075035405887481,Hard
82,45,2,3,10,18,56,0,4,12,20,0,0.007503666298031682,Hard
76,3,0,2,4,2,15,0,0,3,0,0,0.002185179862427714,Medium
138,20,1,7,27,1,40,0,8,15,4,0,0.005617394691728092,Hard
31,3,0,2,6,1,12,0,5,9,1,0,0.0016514851592087914,Medium
11,7,0,1,1,0,8,0,0,3,0,0,0.00106963548431293,Medium
49,8,0,1,8,0,13,0,3,8,0,0,0.0018391141383198016,Medium
58,1,0,1,4,0,20,0,1,10,1,0,0.0027730179486134695,Hard
86,22,0,0,0,4,28,0,7,11,1,0,0.0038977943195863812,Hard
21,6,0,1,2,0,1,0,0,2,0,0,0.00019735972381571302,Simple
210,1,1,1,4,6,16,0,1,11,1,0,0.0027490643034538955,Hard
70,0,0,1,3,0,4,0,0,2,0,0,0.0007440287533075729,Medium
40,10,0,2,37,10,23,0,1,4,0,0,0.0031023670130336358,Hard
162,24,2,2,2,7,52,0,7,28,6,0,0.007246174779959242,Hard
3,1,1,1,5,0,28,0,0,3,1,0,0.00362857704942294,Hard
4,0,1,0,0,0,10,0,1,5,0,0,0.0013054194351008789,Medium
249,21,0,1,2,7,33,1,0,3,4,0,0.005072720669622531,Hard
57,3,2,3,24,4,41,0,5,14,5,0,0.005483909095583913,Hard
0,0,0,1,4,0,31,0,0,4,4,0,0.00400657983736662,Hard
3,3,0,0,0,0,0,0,0,2,0,0,9.73074470470269e-06,Simple
151,16,0,0,4,0,31,0,0,4,2,0,0.004496360654169989,Hard
401,77,0,2,2,86,19,0,1,0,0,0,0.003756321915635016,Hard
77,7,1,2,2,1,15,0,0,2,5,0,0.0021884234439959486,Medium
292,5,1,5,18,7,15,0,0,2,4,0,0.002885793481166308,Hard
227,34,1,0,0,7,33,0,0,7,1,0,0.005001361875121378,Hard
178,18,1,2,4,0,26,0,1,2,2,0,0.003937714802098342,Hard
38,2,0,1,7,1,23,0,2,21,0,0,0.003095879849897167,Hard
12,7,0,1,4,0,0,0,0,1,0,0,3.892297881881076e-05,Simple
47,22,0,4,16,0,31,0,6,4,3,0,0.004159028171073629,Hard
90,27,0,3,6,2,26,0,0,4,14,0,0.0036522796240937294,Hard
66,4,0,1,2,11,24,0,1,5,3,0,0.0033159446446905196,Hard
116,6,2,2,12,2,22,0,0,7,1,0,0.003219634701336643,Hard
99,14,1,1,1,10,34,0,10,3,3,0,0.0047154279452701914,Hard
48,8,0,0,0,0,14,0,0,9,0,0,0.0019651150676343616,Medium
102,9,1,0,2,8,33,0,4,24,3,0,0.0045959141790921,Hard
1,1,1,0,0,0,16,0,1,1,1,0,0.0020711557556929413,Medium
163,37,0,1,8,1,18,0,0,7,26,0,0.002855104991512475,Hard
95,35,1,2,6,11,29,0,0,11,3,0,0.004056231064583284,Hard
68,24,1,3,32,3,20,0,2,4,6,0,0.002805453764295812,Hard
141,10,2,2,4,3,18,0,5,7,3,0,0.002783746197011322,Hard
262,51,0,4,9,6,37,0,1,13,2,0,0.005631865273540753,Hard
112,11,2,3,7,5,14,0,0,2,5,0,0.0021727042880013525,Medium
167,14,0,1,3,2,30,0,2,6,0,0,0.004419013448378942,Hard
141,33,2,1,10,7,27,0,2,3,3,0,0.003946946794956469,Hard
21,15,0,1,0,0,0,0,1,5,4,0,6.811521293291882e-05,Simple
0,0,0,0,0,0,2,0,0,0,0,0,0.0002584890217655884,Simple
51,1,1,1,2,6,8,0,0,3,1,0,0.0011993787470422992,Medium
119,58,0,3,13,6,114,0,18,44,3,0,0.01511986044725841,Hard
56,0,1,1,1,1,3,0,8,3,0,0,0.0005693741004694995,Simple
60,5,1,0,2,1,46,0,2,4,6,0,0.006139862394702587,Hard
212,17,1,2,8,1,24,0,0,4,6,0,0.003789507553652717,Hard
42,2,1,3,3,13,95,0,4,2,2,0,0.012414458959731286,Hard
65,6,0,1,4,0,15,0,0,5,0,0,0.0021495004651771376,Medium
9,9,0,0,0,0,3,0,1,2,0,0,0.00041692576676249064,Simple
15,4,1,0,0,7,6,0,36,2,0,0,0.0008241207888202785,Medium
80,5,1,1,9,3,29,0,0,6,7,0,0.004007577341059771,Hard
92,9,0,1,1,2,18,0,9,8,0,0,0.0026248107001678447,Medium
57,32,2,0,0,5,11,0,1,0,1,0,0.0016065737691000872,Medium
20,6,1,1,2,0,11,0,2,6,3,0,0.0014865612510754208,Medium
38,3,0,1,1,0,18,0,1,5,0,0,0.002449657295483196,Medium
34,2,1,1,1,6,29,0,0,5,1,0,0.003858372588920996,Hard
543,9,2,1,5,1,17,0,3,10,2,0,0.003958421476558688,Hard
147,20,1,1,3,4,19,0,2,6,1,0,0.0029324521973035215,Hard
33,12,1,0,0,0,18,0,1,17,0,0,0.002433439387642025,Medium
